user,n_decisions,H_real,H_window_real,H_window_shuffle_mean,H_window_shuffle_std,z_window,p_emp_lower
267,75,0.9531971725430559,0.7836776570779476,0.7933085417167901,0.04679641814631907,-0.20580388457786467,0.378152436951261
268,75,0.993707106604508,0.8562699708732964,0.8361103784591285,0.04711411488007001,0.42788859486131803,0.635227295454091
269,75,0.9043814577244937,0.6002995569119324,0.7420794173957559,0.0458825824667175,-3.0900584243850786,0.00503989920201596
270,50,0.9814538950336537,0.7933970362352775,0.8281836365306611,0.057208690547606036,-0.6080649628999294,0.2372152556948861
271,75,0.993707106604508,0.8622224608407744,0.8359156620365704,0.04723763604310531,0.5569033721373875,0.6749265014699706
272,50,1.0,0.9168152684617761,0.8476203193774992,0.05706966733979872,1.2124645597158121,0.9165016699666007
273,25,0.7219280948873623,0.5417735823844838,0.5736461566653348,0.08140646429603801,-0.39152387413541323,0.3445331093378132
274,73,0.9890076795739703,0.8136109949517228,0.8309945673987098,0.04820621616916356,-0.3606085237220266,0.32021359572808544
275,73,0.9505668528932194,0.7861961778317198,0.7903710260383903,0.04738263426648015,-0.08810924659002921,0.43461130777384455
276,75,0.9782176659354247,0.784385809298076,0.8195441384644729,0.04719184982870805,-0.7450084981625196,0.21857562848743026
277,25,0.9043814577244937,0.713661224024332,0.7621265862304717,0.08089714075675589,-0.599098580651533,0.24177516449671008
278,75,0.9426831892554922,0.825411890753907,0.781992502544375,0.04691977920284083,0.9253962603238989,0.8276034479310413
279,50,0.9814538950336537,0.7782494559945642,0.8284413474934644,0.05673982606366139,-0.8845972041328706,0.17657646847063058
280,75,0.9988455359952018,0.869591255248509,0.841524810810769,0.04733686332833376,0.5929088339264896,0.6875862482750345
281,49,0.7300166301457938,0.5631755896111412,0.5692536100603866,0.052422148148481555,-0.11594375018798957,0.42045159096818063
282,74,0.9915528503834039,0.7258785726296497,0.8341205568633936,0.04727896999155212,-2.2894319451774163,0.02241955160896782
283,50,0.9709505944546686,0.821011208010301,0.8170634813460533,0.057592190070173334,0.06854621537117413,0.4753304933901322
284,75,0.9988455359952018,0.8902813340314569,0.8411573958977318,0.04738825684616904,1.0366268228263908,0.8536829263414731
285,75,0.8165187119538281,0.5101704473724069,0.6513860716764444,0.04361630906127028,-3.237679375979841,0.0026999460010799785
286,75,0.9895875212220556,0.8457478934267902,0.8317675798190359,0.04702441268869056,0.29729905826376435,0.5701885962280754
287,74,0.8605553930586318,0.6906630641745282,0.6969606864433063,0.045200032356774174,-0.1393278265614856,0.40899182016359675
288,74,0.9568886656798212,0.6799906713359294,0.7973692421270644,0.046854860413512986,-2.5051525019010175,0.014339713205735885
289,75,0.993707106604508,0.7226696490592971,0.8361071057251587,0.04732974758880774,-2.39674755190722,0.019339613207735844
290,75,0.9531971725430559,0.7629875782949999,0.7929752477314812,0.04666075278831798,-0.6426743600242361,0.2368552628947421
291,75,0.9988455359952018,0.7703563727027347,0.8413250098537283,0.04726253124581192,-1.5015835013551522,0.08161836763264735
292,75,0.8554508105601306,0.5894234033553623,0.6912322778679343,0.0448500805746506,-2.269981975687123,0.02101957960840783
293,75,0.9988455359952018,0.725468855988004,0.8413973341373087,0.04738915253008109,-2.446308320785374,0.017199656006879862
294,75,0.9709505944546686,0.8324266090515776,0.8118724296027431,0.047138544479412646,0.4360376349297631,0.6446271074578508
296,75,0.9531971725430559,0.6721837184871527,0.7934146446113265,0.046760306999026335,-2.5926032976365634,0.01373972520549589
297,75,0.8729882944709463,0.7426515756221164,0.7094998724829307,0.045070408182244504,0.7355536476424861,0.758264834703306
298,74,0.9740248644357521,0.7500625539059644,0.815302361574397,0.04729497311986552,-1.3794237180997477,0.09441811163776724
299,75,0.8892881527272397,0.7394982925833455,0.7266863693932621,0.045537525820456295,0.2813486890042683,0.5868082638347233
300,75,0.9988455359952018,0.9639358761569977,0.8416087063077948,0.04736773643286161,2.5824997996809023,1.0
301,75,0.9626147059982517,0.6953189280887432,0.8031746829637655,0.046915510623891064,-2.2989359689522013,0.022099558008839823
302,75,0.993707106604508,0.8629306130609026,0.8365072426304989,0.04713184959248184,0.5606266390746214,0.6759864802703945
303,75,0.9043814577244937,0.7577432405476501,0.7420302517031432,0.04602454222794201,0.3414045655617051,0.6095878082438351
304,75,0.993707106604508,0.8457478934267904,0.8361947831577137,0.0471496860431793,0.20261238347012578,0.5361492770144597
305,75,0.9782176659354247,0.5659341176437077,0.8195127750568036,0.04750393053950737,-5.338056336247869,5.999880002399952e-05
306,75,0.9782176659354247,0.8222586077151359,0.8200556743095522,0.04707276264667062,0.046798472868886554,0.4854702905941881
307,75,0.6652735227649414,0.4694984420266401,0.5015241644309167,0.03813892026236444,-0.8397123511616476,0.19643607127857443
308,25,0.9426831892554922,0.7848105096149909,0.8020893563555711,0.08011671780520488,-0.21567092629271042,0.37065258694826103
