w_R,w_Trustful,w_Optimist,w_Pessimist,w_Envious,log_lik,cross_ent,accuracy,n,User_ID,phenotype_composition
2.0242475013597984e-15,0.7999999889292492,0.20000001107074378,0.0,5.115045898927995e-15,-5.004024241381883,0.4512050598456125,0.875,16,195,Trustful
0.0,0.9999999999987672,5.062616992289571e-13,2.0078383400341422e-13,5.258016244623554e-13,-1.5999999555489098e-08,1.4426950008081088e-09,1.0,16,196,Trustful
1.957785592530052e-16,0.4534164614729669,0.3073571159826774,0.23922642254435553,0.0,-8.199582789610247,0.7393435892455748,0.75,16,197,Trustful
8.944398075420359e-16,0.41990627099487726,0.03317609594310345,0.5469176330620183,0.0,-6.176030802813084,0.556883063224745,0.75,16,198,Pessimist
6.638260419133796e-13,0.7143695236748048,0.2856304742669904,2.057541075092558e-09,1.2613608074696358e-24,-4.187887247043826,0.4027896108741507,0.8666666666666667,15,199,Trustful
2.0627943797531152e-13,0.9999999999997937,0.0,0.0,0.0,-1.4999999583271035e-08,1.4426950008081094e-09,1.0,15,200,Trustful
4.599528121618111e-16,0.5000167483671198,0.49998324940284217,2.2300373751026348e-09,2.979027901165233e-16,-5.545177455198471,0.5333333343642743,0.7333333333333333,15,201,Trustful
0.0526445706550351,0.0984302740880242,0.3025180375348305,0.006901507129498413,0.5395056105926119,-7.794353900168399,0.7496583812470999,0.7333333333333333,15,202,Envious
7.421783134808123e-16,0.0,0.19999934105413014,0.4999996029169587,0.3000010560289104,-3.8883064868182458,0.3739760323992714,0.8666666666666667,15,203,Pessimist
4.996003610813196e-15,1.0103029524088907e-14,0.5000000298023148,0.49999997019766995,0.0,-5.545177451479553,0.5333333340065902,0.7333333333333333,15,204,Optimist
0.0,0.0,0.0,0.9999999999999969,3.053113317719171e-15,-1.4999999583271035e-08,1.4426950008081094e-09,1.0,15,205,Pessimist
2.1692111903901554e-15,0.0,0.33333810834843597,3.2523055330231014e-15,0.6666618916515585,-3.819085019076686,0.36731833451701784,0.8666666666666667,15,206,Envious
2.9998536996900374e-15,0.0,0.7500000004880581,0.2499999995119277,1.118906432717087e-14,-4.498681163950511,0.43268166705146616,0.8666666666666667,15,207,Optimist
1.2061651240928121e-11,0.5680199543959498,0.4319800443189848,1.2730036554059138e-09,2.8858282191041254e-16,-4.780522574785972,0.45978908076676406,0.8,15,208,Trustful
8.12291153857709e-17,0.372110778767076,0.04327994942870337,0.5846092718042202,4.710510046171451e-16,-6.719268941698067,0.646257065372469,0.7333333333333333,15,209,Pessimist
9.350759182126e-10,0.44443623512594255,7.667846603703385e-17,0.05556888359783384,0.4999948803411478,-8.95524291505344,0.8613123029002415,0.6,15,210,Envious
0.0,2.5276688913869334e-16,0.5555540164664641,0.4444459835335354,2.0144777798942795e-16,-6.182654195419081,0.5946456364841635,0.7333333333333333,15,211,Optimist
4.576492587554377e-10,0.8749997319934522,0.12500026754889762,0.0,9.701290499574414e-16,-3.014161297054117,0.289901037046628,0.9333333333333333,15,212,Trustful
2.6183098588088074e-09,0.8999922969157491,7.625526230582025e-15,0.10000770046593305,2.157306977447282e-16,-3.2508297437555376,0.31266373000603026,0.9333333333333333,15,213,Trustful
0.0,6.352386344971379e-16,0.40000001601888857,0.5999999743369232,9.644187641695874e-09,-6.7301166750925745,0.6473003967840117,0.7333333333333333,15,214,Pessimist
2.444650995504607e-10,0.14341725085823406,0.2574461378106141,0.0,0.5991366110866867,-6.235889275078658,0.5997657688459102,0.8,15,215,Envious
5.374905448333527e-13,0.5714664808245276,6.40302391768642e-09,0.42853351277191104,6.190961028718264e-17,-4.780356758980421,0.45977313265740605,0.8,15,216,Trustful
1.058674168676748e-09,8.717285604675775e-07,0.333327301613384,0.33332798334027774,0.33334384225910363,-7.114921879796398,0.6843108341529763,0.6666666666666666,15,217,Undefined
0.8000041097310453,0.0,2.7830033199824046e-14,0.0,0.1999958902689268,-10.09517500527105,0.970950594467384,0.6,15,218,Undefined
0.053694335586933366,0.6398216944369645,0.0,0.16666331290079103,0.13982065707531122,-8.431994767977734,0.8109864691042108,0.7333333333333333,15,219,Trustful
0.0,0.363752542918824,0.6362251906820845,2.2264978810464476e-05,1.4202811569986942e-09,-7.210300723017604,0.6934843397610403,0.7333333333333333,15,220,Optimist
0.0,0.20643947807256094,0.3207792920945484,0.47278122840445347,1.4284372137401307e-09,-6.539348607712333,0.6289523871327154,0.8,15,221,Pessimist
1.0616712464746504e-15,0.0,0.24999827345007775,6.201495497444459e-16,0.7500017265499206,-2.2493405895070318,0.2163408342501368,0.9333333333333333,15,222,Envious
0.7196033725339952,0.01937660746443253,0.05937108970325545,0.20164893029831418,2.6776801991003808e-15,-10.070431591896385,0.9685707811493643,0.6,15,223,Undefined
9.076073226309252e-15,7.12124803570081e-13,0.0,0.0,0.9999999999992788,-1.4999999583271035e-08,1.4426950008081094e-09,1.0,15,224,Envious
0.0,0.0,1.798561299892721e-14,0.0,0.999999999999982,-1.4999999583271035e-08,1.4426950008081094e-09,1.0,15,225,Envious
4.412060895345558e-10,0.14271800637778628,0.2568319485487403,0.3561372140489548,0.24431283058331252,-7.622174831243378,0.7330982553215664,0.7333333333333333,15,226,Undefined
1.4747069573113796e-15,0.35714283427663107,0.0,3.868238759670401e-15,0.6428571657233635,-9.124591857417192,0.8776002281887733,0.6666666666666666,15,227,Envious
2.6770663897465527e-09,0.2520959271143601,0.015543954928754374,4.224533236803913e-16,0.7323601152798187,-6.751336219523019,0.6957228059485644,0.7857142857142857,14,228,Envious
0.0,1.9048948565630032e-15,0.3999996372402612,0.33333287206586515,0.2666674906938718,-5.274600845933528,0.5435457487926452,0.7857142857142857,14,229,Undefined
4.678204375686114e-16,0.0,0.5324651678537465,0.30097344812335675,0.16656138402289627,-5.148190540899292,0.5305192116362056,0.7857142857142857,14,230,Optimist
0.22222638847356171,3.4680916992380073e-16,0.24444350052836974,0.28888661046969866,0.2444435005283697,-6.50454719783168,0.6702912846814263,0.7857142857142857,14,231,Undefined
0.07243824417373104,0.17846840639200623,0.017185932419383914,0.18297654667185365,0.5489308703430252,-8.130167015902632,0.8378108311029822,0.7142857142857143,14,232,Envious
5.974820336822028e-17,0.22347348805685546,0.5530540521509788,0.2234724597921652,4.75196550101223e-16,-4.698699123404966,0.6778789923965663,0.7,10,233,Optimist
0.6666667134391431,0.041666631913281266,0.0,0.29166665464757563,0.0,-9.111590915032744,0.9389462162661909,0.6428571428571429,14,234,Undefined
0.7142869069599069,2.090883889638293e-16,0.28571309304009257,0.0,1.5482407023092986e-16,-9.124591856427987,0.9402859586717484,0.6428571428571429,14,235,Undefined
0.20000062821784967,0.3999998375198203,0.39999953426232965,2.482762725825326e-16,0.0,-6.02341845615993,0.620711138278642,0.7857142857142857,14,236,Undefined
0.444445494610475,4.904717228770911e-15,0.17777701095990794,0.0,0.3777774944296122,-8.13241412657298,0.8380423950615851,0.7142857142857143,14,237,Undefined
0.0,0.04380049532269495,0.16326843914327374,0.7929310655340313,3.555566373406742e-17,-5.197420618110108,0.5355923536543932,0.8571428571428571,14,238,Pessimist
1.7381545262231812e-09,0.4293505748420982,0.2363384008215276,1.7938353711192325e-16,0.33431102259821954,-6.6899143611054335,0.689393305195619,0.7142857142857143,14,239,Trustful
2.4868885049551665e-08,0.19896516052961072,0.050849481395090976,0.05071046684412446,0.6994748663622888,-7.000711552278721,0.7214208456547563,0.7857142857142857,14,240,Envious
1.6598409222706045e-09,0.11105767901343094,0.3888839424707698,1.2745559357219057e-19,0.5000583768559583,-5.912077743203601,0.6092375172478464,0.7857142857142857,14,241,Envious
3.1922625452034446e-16,0.0,0.42857113023672583,4.49218756798909e-15,0.5714288697632693,-4.780356739904563,0.49261406873860325,0.7857142857142857,14,242,Envious
0.0,0.10000012378041692,0.0,0.0,0.899999876219583,-3.2508297369153345,0.3607658415555482,0.9230769230769231,13,245,Envious
1.3584407491771003e-14,3.627939475794508e-14,0.5876957409042315,0.0473808616982166,0.36492339739750207,-3.357172943269019,0.37256744282006304,0.8461538461538461,13,246,Optimist
0.0,0.0,2.0011770018868046e-14,0.0,0.99999999999998,-1.2999999638834896e-08,1.4426950008081094e-09,1.0,13,247,Envious
9.171580993343883e-17,0.14121328878963157,0.06501624783129036,0.7937704633790778,2.0732083311238499e-16,-5.362001100190527,0.5950563381912338,0.8461538461538461,13,248,Pessimist
0.0,0.15999991951289805,0.3999980382885354,0.1400024954362139,0.2999995467623527,-5.314818275293904,0.5898201514609653,0.8461538461538461,13,249,Undefined
1.2906342661267393e-14,2.5424107263915984e-14,7.327471962526003e-15,0.9999999999999543,0.0,-1.2999999638834896e-08,1.4426950008081094e-09,1.0,13,250,Pessimist
3.597654398047882e-10,0.1111045719961845,0.22226770433417123,0.0,0.6666277233098789,-5.049031380656394,0.5603240410896719,0.8461538461538461,13,251,Envious
1.857677097866029e-16,0.38157093761720107,0.1846808017563957,0.43374826062640287,2.622119148503023e-16,-6.026107759912503,0.6687565985452514,0.7692307692307693,13,252,Pessimist
0.0,1.3701021482378442e-16,0.7403124012164884,0.1298437906885339,0.1298438080949776,-2.2278070427065737,0.2472343209669447,0.9230769230769231,13,253,Optimist
0.0,4.137556723697528e-16,0.5714283382603073,0.42857166173969236,0.0,-4.780356738904077,0.5305074585305423,0.7692307692307693,13,254,Optimist
0.0,0.3750015032642714,4.021707026565859e-17,0.6249984967357285,0.0,-5.292505910302424,0.5873440023591412,0.7692307692307693,13,255,Pessimist
0.0,0.0,0.1999993649229133,6.863359199859658e-15,0.8000006350770797,-2.502012125697216,0.27766465276826363,0.9230769230769231,13,256,Envious
0.6666663205007343,2.5469264284400096e-16,0.0,0.16665751605157947,0.16667616344768593,-5.205379371236897,0.9387218756036477,0.625,8,257,Undefined
4.409393681068024e-10,0.25179371336767775,0.18840695443044583,0.3276147960011989,0.23218453575973824,-7.0280639840079875,0.7799502351368196,0.6923076923076923,13,258,Undefined
3.8043972364182645e-10,0.1428360701250055,4.82148581967246e-15,0.1071290019407241,0.750034927553826,-5.120154835201215,0.5276301420948887,0.8571428571428571,14,259,Envious
7.479067335608553e-16,0.800003245555134,3.582584302514122e-09,0.19999675086228083,2.7584367218431076e-23,-2.50201213339461,0.25783146407803,0.9285714285714286,14,261,Trustful
3.947273245002546e-15,6.938654417167144e-15,0.12500018253017345,7.451854583249154e-15,0.8749998174698083,-3.0141612980527115,0.2717822223212555,0.9375,16,263,Envious
0.0,8.51533473988744e-16,0.3070356112576061,0.06738222220489358,0.6255821665374995,-3.802336884073822,0.39182946903160687,0.8571428571428571,14,266,Envious
1.597313143109259e-16,5.83658962657733e-15,0.24999992655328737,0.6000001442758508,0.14999992917085578,-5.61439892052179,0.506241592513071,0.8125,16,270,Pessimist
8.588266087799647e-17,0.627430821033476,0.08281912486618145,0.28975005410034244,0.0,-5.687099914827605,0.5860536317258451,0.7857142857142857,14,272,Trustful
1.8001130312747454e-16,0.0,0.5000038602738234,0.166668027339154,0.33332811238702253,-4.089661620417316,0.4214381813349989,0.8571428571428571,14,275,Optimist
1.1219765798534176e-15,0.2222234592979501,0.11111246890810812,0.0,0.6666640717939406,-6.676898298488625,0.6880520045535355,0.7857142857142857,14,276,Envious
1.8872176663886934e-09,0.6666662743039243,7.36533279772997e-10,2.565922945772057e-16,0.3333337230723245,-7.638170021541887,0.7871107151103734,0.7142857142857143,14,277,Trustful
0.28571540034053927,0.0,0.0,0.19047470106381514,0.5238098985956455,-6.6898992378084285,0.7424218811102367,0.7692307692307693,13,278,Envious
1.7920793418753754e-16,0.0,6.816582680398315e-16,0.3333348813593716,0.6666651186406276,-3.8190850168012274,0.4238288472671134,0.8461538461538461,13,279,Envious
1.5604330172357787e-09,0.857132426415664,0.14286757202390238,6.5673691569801e-16,7.048769967305678e-17,-2.8708142371281427,0.3185930356321695,0.9230769230769231,13,280,Trustful
7.575365692042724e-16,0.0,0.20000241587282813,0.0,0.7999975841271711,-2.5020121247821328,0.3008033737222701,0.9166666666666666,12,281,Envious
3.699818229562964e-14,2.3225865675155947e-13,0.0,0.0,0.9999999999997307,-1.2999999638834896e-08,1.4426950008081094e-09,1.0,13,282,Envious
0.11641935042609591,0.1640112993602075,0.0,0.02777926464430679,0.6917900855693899,-7.016696370035262,0.778688696651805,0.7692307692307693,13,283,Envious
1.410971559755772e-16,0.0,8.807418167565004e-16,0.5714282687730642,0.42857173122693476,-4.780356738904609,0.5305074585306013,0.7692307692307693,13,284,Pessimist
4.873695421772696e-10,0.4006389427172581,4.812489740095857e-17,0.45538657528913423,0.14397448150623793,-6.235912345774645,0.6920399858974879,0.7692307692307693,13,285,Pessimist
0.20000350213915818,2.994994931313577e-13,0.5666615855355622,0.0,0.23333491232498013,-5.160372239046607,0.5726802644933552,0.8461538461538461,13,286,Optimist
5.455339875099184e-09,0.33333168052210954,0.0,0.6666683140225498,9.663878518596087e-16,-5.728627525619129,0.6357432709469792,0.7692307692307693,13,287,Pessimist
1.4137063814010115e-10,0.5454545450566932,0.0,3.1760673839543857e-16,0.45454545480193587,-7.5791016252432435,0.8411024868563008,0.6153846153846154,13,288,Trustful
1.788215188979711e-09,0.09091512070981617,1.794595060176076e-16,2.4890955815294334e-16,0.9090848775019683,-3.3509970752619003,0.37188206634721266,0.9230769230769231,13,289,Envious
1.385657764664405e-08,0.22222944360895489,8.020014825882497e-16,5.173394109634114e-16,0.7777705425344661,-4.767355799807487,0.68778405705355,0.8,10,290,Envious
7.059678573284993e-15,0.09090908650503289,1.392645619982829e-14,1.0067095985932082e-14,0.9090909134949361,-3.3509970728416776,0.37188206607862473,0.9230769230769231,13,291,Envious
4.840051661291798e-16,4.974369905707665e-06,0.3333271915840594,0.6666678340460327,1.7515095538008614e-15,-5.7286275160452576,0.6357432698845041,0.7692307692307693,13,292,Pessimist
0.15384619393888124,1.3970865717289226e-14,0.0,0.0,0.8461538060611048,-3.525461849544235,0.3912435636292847,0.9230769230769231,13,293,Envious
2.0794859275563252e-10,0.25000236713104906,0.4999998605950274,0.0,0.24999777206597507,-6.7480217365913555,0.7488721150147138,0.7692307692307693,13,294,Optimist
0.0,0.5628385392587139,0.021097199040010086,0.4160642617012756,3.7525493269143774e-16,-4.778597474759284,0.5303122214799801,0.7692307692307693,13,295,Trustful
0.0,1.0168150666985845e-14,0.0,0.4999999936154271,0.5000000063845627,-2.7725887312397814,0.3076923086910966,0.8461538461538461,13,296,Envious
0.0438704404344093,0.4118016126531287,0.3603742157032863,0.13252660618922843,0.051427125019947076,-7.964261808253643,0.8838462319314538,0.6153846153846154,13,297,Trustful
0.3333333830959514,0.0,0.5476190227031272,0.11904759420092131,0.0,-6.891254373294643,0.7647675776812741,0.7692307692307693,13,298,Optimist
6.545435374551515e-19,0.5555558195232531,1.5788328339685276e-09,0.44444417889791415,5.286822124385414e-18,-6.182654192403426,0.6861295802239833,0.6923076923076923,13,299,Trustful
0.0,3.2164699787476273e-15,0.1999993947620893,1.4756753972658364e-16,0.8000006052379075,-2.5020121256966634,0.27766465276820235,0.9230769230769231,13,300,Envious
2.87087899820223e-16,0.0,0.29999978995525417,0.19999997984089937,0.5000002302038461,-3.8883064848110487,0.4315108063917922,0.8461538461538461,13,301,Envious
8.245517028859607e-10,0.1995032930289673,0.05199423056691636,0.13590911983220036,0.6125933557473644,-6.6609520364212855,0.7392094208110948,0.7692307692307693,13,302,Envious
9.388076221505861e-11,0.49999999268612255,0.0,0.25000000360999725,0.25000000360999947,-6.931471807599454,0.8333333335737827,0.5833333333333334,12,303,Trustful
0.0,5.517731562097026e-15,0.24999946656887528,8.395387878726157e-16,0.7500005334311184,-2.2493405874782684,0.24962403929424348,0.9230769230769231,13,304,Envious
5.583975940280072e-10,0.24998819723746302,0.08332895649604229,0.5000218865755669,0.1666609591325303,-6.408223668172467,0.7111625005369,0.7692307692307693,13,305,Pessimist
2.770915207771049e-09,4.9976354909920026e-18,0.24541467941256015,0.39089027435647844,0.36369504346004616,-7.003088126327828,0.7771785008278108,0.6153846153846154,13,306,Undefined
4.494979624254075e-09,0.25001397099817585,0.37497584583355437,3.463668743161629e-17,0.37501017867329006,-7.5418464898381785,0.836968040771952,0.6923076923076923,13,307,Undefined
0.0,2.1427304375265278e-14,1.981748098955882e-14,0.0,0.9999999999999587,-1.7999999499925237e-08,1.4426950008081088e-09,1.0,18,308,Envious
0.0,0.38461533875734943,0.0,8.032906764787445e-16,0.6153846612426499,-8.661619756390849,0.6942264371450527,0.7222222222222222,18,309,Envious
0.0,0.0,0.44721363691143123,0.27639409368655043,0.27639226940201844,-5.274600847933911,0.42275780477683195,0.8888888888888888,18,310,Optimist
9.80185820636436e-16,0.0,9.742798876737969e-16,0.666666673177022,0.33333332682297606,-3.819085021768877,0.3060986123132932,0.8888888888888888,18,311,Pessimist
0.0,0.20055072975629837,0.5522612363068735,0.24718803393682817,6.9349738136779745e-19,-9.451052466192706,0.7574992513420904,0.7222222222222222,18,312,Optimist
4.986462870255898e-10,0.16730376956019347,0.1666112431713373,0.03238531176917786,0.6336996750006451,-7.114934421594608,0.6415425378927954,0.8125,16,313,Envious
0.27974189774714125,0.05978901690433766,0.6003763464986251,0.06009273884989586,0.0,-7.612168303700295,0.6863773413850355,0.8125,16,314,Optimist
8.583190615150712e-16,0.2075179019894348,0.020059023667751683,0.334774002599742,0.4376490717430706,-7.4083585226825,0.6680001313625956,0.8125,16,315,Envious
4.770729399373418e-15,0.0,0.0,0.3333333669820684,0.6666666330179267,-1.9095425178844458,0.17218047005740716,0.9375,16,316,Envious
1.2194203546908925e-16,0.3749996028019458,0.0,0.6250003961773588,1.0206952622749588e-09,-5.29250591066886,0.4772170019498432,0.8125,16,317,Pessimist
1.97232078678159e-09,0.5429760662215107,0.12575543730234623,7.214230064454174e-16,0.3312684945038217,-9.488809157136432,0.8555911196839072,0.625,16,318,Trustful
1.9734214262710555e-14,1.256772463875575e-13,0.0,3.230749001658943e-14,0.9999999999998224,-8.999999749962618e-09,1.4426950008081088e-09,1.0,9,319,Envious
0.8750009137327149,0.12499908626726194,0.0,0.0,2.317739641703709e-14,-10.965027316430328,0.9886994082891284,0.5625,16,320,Undefined
0.0,0.4160243693245016,0.3677833163531586,0.03686391201994146,0.1793284023023985,-8.521116860394535,0.7683358148329081,0.75,16,321,Trustful
0.4928561403202383,0.0,0.3431561813914942,0.08569273404596468,0.07829494424230285,-9.75970154120844,0.8800170633786119,0.6875,16,322,Undefined
2.6219862869591374e-09,0.29059848928913373,0.5401529698183158,8.245136436811637e-18,0.16924853827056413,-6.891803557448668,0.6214231759445069,0.8125,16,323,Optimist
0.5000004814256399,0.0,0.499999518574359,0.0,1.2129105228866889e-15,-8.997362313903409,0.8112781244593561,0.75,16,324,Undefined
0.0,6.455328188949016e-15,0.25000002512702946,0.399999962591482,0.3500000122814822,-5.614398920521537,0.5062415925130481,0.8125,16,325,Undefined
0.0,0.0,1.6726768875705269e-15,0.8333329797560959,0.1666670202439025,-2.703367261200527,0.27858103867397,0.9285714285714286,14,326,Pessimist
0.7500003818278645,0.12499890755550538,0.0,0.12500071061662996,0.0,-10.837683349757047,0.9772170014637113,0.5625,16,327,Undefined
1.208374013022807e-09,0.19999987830202254,0.022233385317028048,4.6708446030210725e-20,0.7777667351725754,-7.269367914384408,0.6554675650299833,0.8125,16,328,Envious
1.0337466799177511e-09,0.273528122721646,0.326725935304612,1.4272708449141955e-20,0.39974594093999527,-9.810555573551866,0.7863133263516032,0.7222222222222222,18,329,Undefined
3.0976486012372395e-17,2.672482134424641e-15,0.11111135028598049,9.73450096384033e-15,0.8888886497140072,-3.1394888715899043,0.2516291681093802,0.9444444444444444,18,330,Envious
0.0,0.0,6.01185767834486e-14,0.0,0.9999999999999398,-1.7999999499925237e-08,1.4426950008081088e-09,1.0,18,331,Envious
0.0,4.932864474490024e-16,0.9000000485765626,0.099999951423437,0.0,-3.2508297419144228,0.26055310819079375,0.9444444444444444,18,332,Optimist
0.0,0.31941864312291307,0.217059888100375,0.28058389716838594,0.18293757160832597,-9.311425168264723,0.7463081618813443,0.7222222222222222,18,333,Undefined
0.23770757797721295,0.2578563986113397,0.14319784742778602,0.3612381759836613,0.0,-9.346399748703817,0.749111364867825,0.7777777777777778,18,334,Undefined
5.466883714127515e-10,0.170452350946011,0.16100922295195016,3.1083782638996934e-14,0.6685384255553194,-8.432371724250894,0.6758522705282823,0.7777777777777778,18,335,Envious
0.11111112125522479,1.3327005821320398e-15,0.0,1.278779735259252e-15,0.8888888787447726,-3.8620647931753522,0.30954342915033006,0.9444444444444444,18,336,Envious
1.3033683493201282e-09,0.1111228531748546,3.1370472501540055e-13,0.2639333811010506,0.6249437644204128,-8.431994829105609,0.6758220624862247,0.7777777777777778,18,337,Envious
2.653144412461874e-10,0.5294060189128507,1.6504061771943575e-14,9.006967196275868e-20,0.47059398082181836,-11.754073321617446,0.9420857384079309,0.5555555555555556,18,338,Trustful
5.745453179328777e-16,0.18182099322137962,0.8181790067786172,2.1524463153786244e-15,4.508051997974948e-16,-5.215532450928444,0.4180234890305516,0.8888888888888888,18,339,Optimist
4.575646907940433e-09,0.16663964006504411,0.0,0.6667097018321206,0.1666506535271883,-5.406734539148294,0.45883935923719527,0.8823529411764706,17,340,Pessimist
0.0,0.1250015958695573,0.07499799373035757,0.0,0.8000004104000852,-5.516173409838203,0.5305437348704759,0.8666666666666667,15,341,Envious
1.249039019185927e-16,0.36363552110414676,1.5599506482549595e-15,0.0,0.6363644788958515,-7.210299514932196,0.8001741041166752,0.6923076923076923,13,342,Envious
0.1666657206282771,1.3845498911865111e-15,0.0,0.2499996994338893,0.5833345799378321,-5.35157430158,0.5147126470558857,0.8666666666666667,15,343,Envious
0.0,3.8046994924213557e-16,0.38009427821608993,0.12863883544826502,0.4912668863356446,-6.341055598884945,0.6098806311008338,0.7333333333333333,15,344,Envious
0.5000015704370897,6.112189747387031e-16,3.239914575774855e-15,0.41666594894766057,0.0833324806152459,-8.657564240329913,0.8326816663801061,0.7333333333333333,15,345,Undefined
0.0,0.0,0.17942381874542623,0.29904182887454905,0.5215343523800249,-4.524709171417535,0.43518503220459254,0.8666666666666667,15,346,Envious
0.1333334876237551,0.0,5.4125998252612175e-15,6.735980385128796e-15,0.8666665123762326,-3.6739504019204934,0.353359335021514,0.9333333333333333,15,347,Envious
6.843271316770859e-10,0.28570763906630564,0.04797141588763492,3.055593226462661e-16,0.666320944361732,-8.006973745635682,0.7701080876904485,0.7333333333333333,15,348,Envious
0.0,0.0,0.500000132292823,0.28571428912911884,0.2142855785780582,-6.960475846336724,0.6694562657158268,0.7333333333333333,15,349,Optimist
1.8152146452620205e-14,1.1274314815067779e-13,0.0,0.0,0.999999999999869,-1.4999999583271035e-08,1.4426950008081094e-09,1.0,15,350,Envious
4.1604565990107395e-16,1.879090486052352e-16,0.4545458812636924,0.5454541187363041,2.983716917246677e-15,-7.579101627247286,0.7289554888015422,0.6666666666666666,15,351,Pessimist
0.0,0.17325821176732187,0.4322822493672607,0.3944595388654175,0.0,-6.757542820958201,0.6499382344260809,0.8,15,352,Optimist
0.0,0.0,0.428576215563508,0.42857621556350567,0.14284756887298627,-4.087209560670853,0.3931064642835866,0.8666666666666667,15,353,Optimist
2.557434376821271e-09,0.6671832872775866,1.0254333916653031e-21,0.08275070658594316,0.2500660035790358,-6.068429246093173,0.5836595186216115,0.8,15,354,Trustful
0.0,0.7499942584147199,4.289505261079334e-05,0.2499628465326694,0.0,-4.498681167926778,0.4326816674339022,0.8666666666666667,15,355,Trustful
1.4811312340582828e-16,0.31776046609993047,0.24643559968720302,0.4358039342128664,0.0,-6.801268314363507,0.6541437379258314,0.8,15,356,Pessimist
0.0,1.281947743003991e-15,0.46352221284251227,0.319414472852367,0.2170633143051193,-5.946366835002368,0.5719195962776346,0.8,15,357,Optimist
0.6666670376682672,7.628988586694224e-15,0.0,0.0,0.33333296233172516,-9.547712524423389,0.9182958340546047,0.6666666666666666,15,358,Undefined
0.13333376410402986,2.869265045039589e-14,0.0,0.8666662358959413,2.5324929870187697e-16,-3.6739504019254636,0.353359335021992,0.9333333333333333,15,359,Pessimist
0.033481067241805385,0.09437129345679011,0.0,0.03174537998092186,0.8404022593204827,-6.010303090629623,0.5419396539431854,0.875,16,360,Envious
0.0,0.16840703983390914,0.2169540647140632,0.3073194477260137,0.30731944772601383,-7.940013157545909,0.7159386004365377,0.75,16,361,Undefined
7.941822108037418e-10,0.11134189675287737,0.0,0.05520611678696099,0.8334519856659794,-5.842858844818721,0.5268414675021367,0.875,16,362,Envious
0.2302639222761582,0.44736806229805404,0.0,1.4006917980623347e-15,0.3223680154257863,-10.96502731642336,0.9886994082885,0.5625,16,363,Trustful
5.073719222536066e-14,1.188604770163482e-12,2.2354340600823566e-13,0.0,0.9999999999985372,-1.5999999555489098e-08,1.4426950008081088e-09,1.0,16,365,Envious
0.9999999999996432,0.0,9.531264666405905e-14,1.5487611193519205e-13,1.0680345496892813e-13,-11.090354888960148,1.0000000000000921,0.4375,16,366,Undefined
6.752290381810927e-10,0.22403708795769922,0.028547096919420093,5.074066167232161e-24,0.7474158144476517,-7.0168527044291995,0.6326986624580199,0.8125,16,367,Envious
0.1428571947542737,8.135839469928802e-15,0.42856668342832105,0.0,0.4285761218173972,-4.988755328822826,0.4498282858188176,0.875,16,368,Envious
1.2018164241567312e-14,7.382983113757286e-15,0.9999999999999807,0.0,0.0,-1.5999999555489098e-08,1.4426950008081088e-09,1.0,16,369,Optimist
1.2007502045260384e-15,0.777777903501248,1.519008217554993e-08,0.2222220813086672,1.3162995497683958e-15,-4.767355796689332,0.4298650353773095,0.875,16,370,Trustful
1.180105271701969e-08,0.20000098466819416,0.04999821048548589,0.0,0.7500007930452672,-7.000693292371931,0.6312415934806009,0.8125,16,371,Envious
1.285638262515306e-13,1.0936529459820943e-12,0.0,0.0,0.9999999999987779,-1.5999999555489098e-08,1.4426950008081088e-09,1.0,16,372,Envious
1.113397779020768e-15,0.0,7.878348380736354e-16,0.2857142565031868,0.7142857434968112,-4.187887129096815,0.37761524955941833,0.875,16,373,Envious
2.0520479258836842e-15,0.0,0.7142856282940477,0.2857143717059502,0.0,-4.187887129096924,0.37761524955942816,0.875,16,374,Optimist
6.580846978464626e-14,4.2765790908554603e-13,0.0,0.0,0.9999999999995066,-1.5999999555489098e-08,1.4426950008081088e-09,1.0,16,375,Envious
0.18181745281520836,2.0554138990684888e-14,0.30909085517913787,7.624306855618238e-15,0.5090916920056255,-6.716055405898734,0.6055762392766011,0.8125,16,376,Envious
0.20000001659616054,0.0,0.0,0.06666675324967057,0.733333230154169,-5.954196987112546,0.5368806541114548,0.875,16,377,Envious
0.0,0.0,2.2679080835520707e-13,2.0008994461298344e-13,0.9999999999995732,-1.5999999555489098e-08,1.4426950008081088e-09,1.0,16,378,Envious
9.086357140917624e-10,0.363543773375991,9.050474449933505e-16,0.3864154087994225,0.2500408169159499,-9.45964031593418,0.7581875651328639,0.7222222222222222,18,379,Undefined
1.9116624681142044e-09,0.2727327540728757,0.22726904583370539,1.1225103624907129e-18,0.49999819818175634,-9.218067527438196,0.7388255726897042,0.7222222222222222,18,380,Envious
0.599999883294611,0.0,0.033333596321177175,0.09999867048581754,0.26666784989839437,-11.38324386050013,0.912363859265182,0.6666666666666666,18,381,Undefined
0.0,0.0,1.998401444325225e-14,8.382183835919694e-15,0.9999999999999716,-1.7999999499925237e-08,1.4426950008081088e-09,1.0,18,382,Envious
3.613554152490585e-18,0.4545426275923272,8.099222927041376e-10,0.5454573715977503,2.4550152146029175e-16,-7.579101629529555,0.6074629075175417,0.7222222222222222,18,383,Pessimist
0.33333738422790093,0.5833303138521271,4.816161575452169e-16,0.0,0.08333230191997151,-9.45138898874376,0.7575262235318433,0.7777777777777778,18,384,Trustful
