User_ID,Experiment_number,Round_number,S,T,Game,Action,Opponent_ID,Opponent_Action
443,35,13,2,9,Stag-Hunt,D,6544,D
443,35,14,7,5,Harmony,C,6560,C
443,35,15,9,13,Snow Drift,D,6572,D
444,35,1,5,8,border Harmony/Stag-Hunt,C,6401,D
444,35,2,2,6,Stag-Hunt,C,6422,C
444,35,3,0,8,Stag-Hunt,C,6425,D
444,35,4,4,6,Stag-Hunt,C,6437,C
444,35,5,3,7,Stag-Hunt,C,6448,D
444,35,6,2,15,Prisoner's Dilemma,D,6465,D
444,35,7,3,12,Prisoner's Dilemma,C,6480,C
444,35,8,9,11,Snow Drift,C,6494,C
444,35,9,6,8,Harmony,C,6498,D
444,35,10,4,13,Prisoner's Dilemma,C,6516,C
444,35,11,8,9,Harmony,C,6521,D
444,35,12,4,12,Prisoner's Dilemma,C,6535,C
444,35,13,1,5,Stag-Hunt,C,6554,C
444,35,14,6,12,Snow Drift,C,6561,D
444,35,15,8,14,Snow Drift,C,6570,D
445,35,1,0,12,Prisoner's Dilemma,D,6410,C
445,35,2,7,10,border Harmony/Snow Drift,C,6416,D
445,35,3,4,6,Stag-Hunt,C,6427,C
445,35,4,10,9,Harmony,C,6435,C
445,35,5,7,12,Snow Drift,D,6450,D
445,35,6,2,15,Prisoner's Dilemma,D,6466,D
445,35,7,8,10,border Harmony/Snow Drift,C,6475,C
445,35,8,3,9,Stag-Hunt,C,6491,C
445,35,9,7,14,Snow Drift,D,6506,D
445,35,10,4,13,Prisoner's Dilemma,C,6515,C
445,35,11,6,6,Harmony,C,6524,D
445,35,12,3,13,Prisoner's Dilemma,C,6533,D
445,35,13,2,11,Prisoner's Dilemma,D,6549,D
445,35,14,4,8,Stag-Hunt,C,6556,C
445,35,15,10,5,Harmony,C,6576,C
446,35,1,6,12,Snow Drift,D,6407,C
446,35,2,5,14,border Snow Drift/Prisoner's Dilemma,C,6417,C
446,35,3,4,6,Stag-Hunt,C,6428,C
446,35,4,10,13,Snow Drift,C,6443,C
446,35,5,4,9,Stag-Hunt,D,6454,C
446,35,6,6,5,Harmony,D,6468,C
446,35,7,3,12,Prisoner's Dilemma,C,6479,C
446,35,8,9,11,Snow Drift,C,6493,C
446,35,9,6,8,Harmony,D,6497,C
446,35,10,4,12,Prisoner's Dilemma,C,6507,D
446,35,11,1,14,Prisoner's Dilemma,D,6519,D
446,35,12,4,12,Prisoner's Dilemma,C,6536,C
446,35,13,8,5,Harmony,C,6546,C
446,35,14,4,6,Stag-Hunt,D,6557,C
446,35,15,0,11,Prisoner's Dilemma,D,6567,D
447,35,1,0,12,Prisoner's Dilemma,C,6409,D
447,35,2,5,14,border Snow Drift/Prisoner's Dilemma,C,6418,C
447,35,3,5,15,border Snow Drift/Prisoner's Dilemma,C,6430,D
447,35,4,4,6,Stag-Hunt,C,6438,C
447,35,5,9,5,Harmony,C,6455,C
447,35,6,6,14,Snow Drift,C,6461,C
447,35,7,2,15,Prisoner's Dilemma,C,6472,C
447,35,8,3,9,Stag-Hunt,C,6492,C
447,35,9,4,7,Stag-Hunt,C,6496,C
447,35,10,7,7,Harmony,C,6510,C
447,35,11,1,11,Prisoner's Dilemma,D,6527,C
447,35,12,10,15,Snow Drift,C,6542,C
447,35,13,4,8,Stag-Hunt,C,6551,C
447,35,14,2,8,Stag-Hunt,C,6563,D
447,35,15,7,13,Snow Drift,D,6577,D
448,35,1,7,5,Harmony,C,6404,C
448,35,2,1,8,Stag-Hunt,C,6414,D
448,35,3,5,15,border Snow Drift/Prisoner's Dilemma,D,6429,C
448,35,4,6,15,Snow Drift,D,6439,D
448,35,5,8,5,Harmony,C,6458,C
448,35,6,8,14,Snow Drift,C,6464,C
448,35,7,0,15,Prisoner's Dilemma,D,6481,C
448,35,8,7,6,Harmony,C,6485,C
448,35,9,0,6,Stag-Hunt,C,6503,C
448,35,10,10,10,border Harmony/Snow Drift,C,6511,C
448,35,11,1,14,Prisoner's Dilemma,D,6520,D
448,35,12,5,14,border Snow Drift/Prisoner's Dilemma,D,6532,D
448,35,13,8,5,Harmony,C,6545,C
448,35,14,3,10,border Stag-Hunt/Prisoner's Dilemma,C,6565,D
448,35,15,7,13,Snow Drift,D,6578,D
449,35,1,2,10,border Stag-Hunt/Prisoner's Dilemma,C,6406,D
449,35,2,1,8,Stag-Hunt,D,6413,C
449,35,3,10,14,Snow Drift,C,6424,D
449,35,4,6,10,border Harmony/Snow Drift,D,6446,D
449,35,5,7,12,Snow Drift,D,6449,D
449,35,6,9,12,Snow Drift,D,6460,D
449,35,7,0,10,border Stag-Hunt/Prisoner's Dilemma,D,6474,D
449,35,8,9,7,Harmony,C,6488,C
449,35,9,9,5,Harmony,C,6501,C
449,35,10,10,10,border Harmony/Snow Drift,C,6512,C
449,35,11,3,6,Stag-Hunt,D,6525,C
449,35,12,9,9,Harmony,C,6539,C
449,35,13,2,11,Prisoner's Dilemma,D,6550,D
449,35,14,3,10,border Stag-Hunt/Prisoner's Dilemma,D,6566,C
449,35,15,0,5,Stag-Hunt,D,6573,C
450,35,1,7,5,Harmony,C,6403,C
450,35,2,6,10,border Harmony/Snow Drift,C,6411,D
450,35,3,10,8,Harmony,C,6434,C
450,35,4,10,9,Harmony,C,6436,C
450,35,5,3,7,Stag-Hunt,D,6447,C
450,35,6,10,9,Harmony,C,6469,C
450,35,7,0,10,border Stag-Hunt/Prisoner's Dilemma,D,6473,D
450,35,8,9,7,Harmony,C,6487,C
450,35,9,7,14,Snow Drift,D,6505,D
450,35,10,4,12,Prisoner's Dilemma,D,6508,C
450,35,11,6,6,Harmony,D,6523,C
450,35,12,5,14,border Snow Drift/Prisoner's Dilemma,D,6531,D
450,35,13,7,9,Harmony,D,6547,C
450,35,14,7,5,Harmony,C,6559,C
450,35,15,8,14,Snow Drift,D,6569,C
452,36,1,5,8,border Harmony/Stag-Hunt,C,6590,D
452,36,2,3,9,Stag-Hunt,D,6597,C
452,36,3,7,12,Snow Drift,D,6611,D
452,36,4,10,10,border Harmony/Snow Drift,C,6637,D
452,36,5,1,10,border Stag-Hunt/Prisoner's Dilemma,D,6653,D
452,36,6,2,5,Stag-Hunt,C,6664,D
452,36,7,1,12,Prisoner's Dilemma,D,6684,D
452,36,8,5,7,border Harmony/Stag-Hunt,C,6693,D
452,36,9,0,13,Prisoner's Dilemma,D,6707,D
452,36,10,6,11,Snow Drift,C,6727,D
452,36,11,4,14,Prisoner's Dilemma,D,6748,C
452,36,12,5,12,border Snow Drift/Prisoner's Dilemma,D,6757,D
452,36,13,7,8,Harmony,C,6775,D
452,36,14,8,8,Harmony,C,6800,C
452,36,15,0,7,Stag-Hunt,D,6814,C
453,36,1,6,13,Snow Drift,C,6585,C
453,36,2,5,5,border Harmony/Stag-Hunt,C,6606,C
453,36,3,5,12,border Snow Drift/Prisoner's Dilemma,C,6615,C
453,36,4,1,6,Stag-Hunt,C,6630,C
453,36,5,9,5,Harmony,C,6643,C
453,36,6,10,12,Snow Drift,C,6661,C
453,36,7,6,14,Snow Drift,C,6679,C
453,36,8,9,9,Harmony,C,6706,D
453,36,9,9,15,Snow Drift,C,6719,D
453,36,10,7,14,Snow Drift,D,6731,D
453,36,11,6,6,Harmony,C,6753,C
453,36,12,3,8,Stag-Hunt,C,6760,D
453,36,13,6,15,Snow Drift,D,6777,C
453,36,14,7,7,Harmony,C,6794,C
453,36,15,10,7,Harmony,C,6817,C
454,36,1,6,13,Snow Drift,D,6592,C
454,36,2,10,6,Harmony,D,6609,C
454,36,3,0,14,Prisoner's Dilemma,C,6623,D
454,36,4,8,13,Snow Drift,C,6642,C
454,36,5,4,7,Stag-Hunt,D,Dummy,D
454,36,6,5,14,border Snow Drift/Prisoner's Dilemma,D,6674,C
454,36,7,7,5,Harmony,C,6686,C
454,36,8,3,5,Stag-Hunt,C,6692,C
454,36,9,8,8,Harmony,C,6710,C
454,36,10,2,5,Stag-Hunt,D,6723,C
454,36,11,1,8,Stag-Hunt,D,6749,C
454,36,12,1,6,Stag-Hunt,C,6755,D
454,36,13,10,9,Harmony,C,Dummy,C
454,36,14,3,6,Stag-Hunt,D,6791,C
454,36,15,1,10,border Stag-Hunt/Prisoner's Dilemma,D,Dummy,D
455,36,1,6,13,Snow Drift,C,6586,C
455,36,2,9,11,Snow Drift,C,6600,C
455,36,3,10,10,border Harmony/Snow Drift,C,6626,C
455,36,4,9,14,Snow Drift,D,6634,D
455,36,5,7,5,Harmony,C,6651,D
455,36,6,7,10,border Harmony/Snow Drift,C,6665,C
455,36,7,0,6,Stag-Hunt,D,6682,C
455,36,8,3,5,Stag-Hunt,C,6691,C
455,36,9,7,8,Harmony,D,6716,C
455,36,10,10,9,Harmony,C,6725,D
455,36,11,8,13,Snow Drift,D,6746,D
455,36,12,10,8,Harmony,C,6769,C
455,36,13,1,6,Stag-Hunt,D,6781,C
455,36,14,4,11,Prisoner's Dilemma,D,6796,D
455,36,15,3,14,Prisoner's Dilemma,D,6810,C
456,36,1,10,5,Harmony,D,6593,C
456,36,2,9,11,Snow Drift,C,6599,C
456,36,3,9,6,Harmony,C,6619,D
456,36,4,3,11,Prisoner's Dilemma,D,6639,D
456,36,5,2,8,Stag-Hunt,C,6645,C
456,36,6,5,14,border Snow Drift/Prisoner's Dilemma,C,6673,D
456,36,7,6,12,Snow Drift,D,6675,D
456,36,8,3,10,border Stag-Hunt/Prisoner's Dilemma,C,6695,D
456,36,9,0,7,Stag-Hunt,D,Dummy,C
456,36,10,8,14,Snow Drift,C,6738,D
456,36,11,0,8,Stag-Hunt,C,6744,C
456,36,12,4,13,Prisoner's Dilemma,C,6762,C
456,36,13,8,14,Snow Drift,C,6773,C
456,36,14,1,8,Stag-Hunt,C,Dummy,C
456,36,15,2,6,Stag-Hunt,C,6815,C
457,36,1,10,8,Harmony,C,6579,C
457,36,2,2,13,Prisoner's Dilemma,D,6607,D
457,36,3,7,12,Snow Drift,D,6612,D
457,36,4,0,11,Prisoner's Dilemma,C,6627,C
457,36,5,9,5,Harmony,C,6644,C
457,36,6,1,13,Prisoner's Dilemma,D,6667,D
457,36,7,7,5,Harmony,C,6685,C
457,36,8,3,10,border Stag-Hunt/Prisoner's Dilemma,D,6696,C
457,36,9,7,8,Harmony,C,6715,D
457,36,10,6,11,Snow Drift,D,6728,C
457,36,11,10,11,Snow Drift,C,Dummy,C
457,36,12,7,13,Snow Drift,D,6768,C
457,36,13,1,6,Stag-Hunt,C,6782,D
457,36,14,4,11,Prisoner's Dilemma,D,6795,D
457,36,15,10,5,Harmony,C,6806,C
458,36,1,6,13,Snow Drift,C,6591,D
458,36,2,3,13,Prisoner's Dilemma,D,Dummy,D
458,36,3,8,11,Snow Drift,C,6617,D
458,36,4,10,10,border Harmony/Snow Drift,D,6638,C
458,36,5,2,8,Stag-Hunt,C,6646,C
458,36,6,2,5,Stag-Hunt,D,6663,C
458,36,7,9,15,Snow Drift,D,6688,D
458,36,8,9,9,Harmony,D,6705,C
458,36,9,5,8,border Harmony/Stag-Hunt,D,6712,C
458,36,10,10,9,Harmony,D,6726,C
458,36,11,1,7,Stag-Hunt,D,6751,D
458,36,12,4,13,Prisoner's Dilemma,C,6761,C
458,36,13,7,8,Harmony,D,6776,C
458,36,14,6,7,Harmony,C,6797,C
458,36,15,8,5,Harmony,D,6807,C
459,36,1,8,10,border Harmony/Snow Drift,C,6582,D
459,36,2,10,6,Harmony,C,6610,D
459,36,3,4,9,Stag-Hunt,D,Dummy,D
459,36,4,6,8,Harmony,C,6632,C
459,36,5,1,10,border Stag-Hunt/Prisoner's Dilemma,D,6654,D
459,36,6,10,12,Snow Drift,C,6662,C
459,36,7,7,14,Snow Drift,D,6677,C
459,36,8,1,9,Stag-Hunt,C,6703,D
459,36,9,8,8,Harmony,C,6709,C
459,36,10,2,5,Stag-Hunt,C,6724,D
459,36,11,3,8,Stag-Hunt,D,6740,D
459,36,12,3,8,Stag-Hunt,D,6759,C
459,36,13,9,11,Snow Drift,C,6771,D
459,36,14,7,7,Harmony,C,6793,C
459,36,15,8,5,Harmony,C,6808,D
460,36,1,5,10,center of the TS plane,C,6587,C
460,36,2,9,14,Snow Drift,C,6602,C
460,36,3,5,12,border Snow Drift/Prisoner's Dilemma,C,6616,C
460,36,4,6,8,Harmony,C,6631,C
460,36,5,10,8,Harmony,C,6658,D
460,36,6,7,10,border Harmony/Snow Drift,C,6666,C
460,36,7,6,14,Snow Drift,C,6680,C
460,36,8,9,8,Harmony,C,6697,C
460,36,9,7,13,Snow Drift,C,6722,D
460,36,10,0,14,Prisoner's Dilemma,C,6736,D
460,36,11,0,8,Stag-Hunt,C,6743,C
460,36,12,0,8,Stag-Hunt,C,6763,D
460,36,13,8,14,Snow Drift,C,6774,C
460,36,14,6,7,Harmony,C,6798,C
460,36,15,10,7,Harmony,C,6818,C
461,36,1,1,8,Stag-Hunt,D,Dummy,C
461,36,2,5,13,border Snow Drift/Prisoner's Dilemma,D,6596,D
461,36,3,0,14,Prisoner's Dilemma,D,6624,C
461,36,4,9,14,Snow Drift,D,6633,D
461,36,5,10,11,Snow Drift,D,6650,C
461,36,6,1,13,Prisoner's Dilemma,D,6668,D
461,36,7,1,12,Prisoner's Dilemma,D,6683,D
461,36,8,9,8,Harmony,C,6698,C
461,36,9,5,8,border Harmony/Stag-Hunt,C,6711,D
461,36,10,4,6,Stag-Hunt,D,6733,D
461,36,11,1,7,Stag-Hunt,D,6752,D
461,36,12,5,12,border Snow Drift/Prisoner's Dilemma,D,6758,D
461,36,13,5,9,border Harmony/Stag-Hunt,C,6783,C
461,36,14,8,8,Harmony,C,6799,C
461,36,15,0,7,Stag-Hunt,C,6813,D
462,36,1,5,10,center of the TS plane,C,6588,C
462,36,2,3,9,Stag-Hunt,C,6598,D
462,36,3,9,6,Harmony,D,6620,C
462,36,4,1,6,Stag-Hunt,C,6629,C
462,36,5,1,13,Prisoner's Dilemma,D,6648,C
462,36,6,6,8,Harmony,C,Dummy,D
462,36,7,0,6,Stag-Hunt,C,6681,D
462,36,8,1,9,Stag-Hunt,D,6704,C
462,36,9,9,15,Snow Drift,D,6720,C
462,36,10,0,14,Prisoner's Dilemma,D,6735,C
462,36,11,1,8,Stag-Hunt,C,6750,D
462,36,12,1,6,Stag-Hunt,D,6756,C
462,36,13,7,15,Snow Drift,D,6786,D
462,36,14,1,12,Prisoner's Dilemma,C,6787,C
462,36,15,3,14,Prisoner's Dilemma,C,6809,D
463,36,1,5,8,border Harmony/Stag-Hunt,D,6589,C
463,36,2,9,14,Snow Drift,C,6601,C
463,36,3,2,13,Prisoner's Dilemma,D,6613,C
463,36,4,3,11,Prisoner's Dilemma,D,6640,D
463,36,5,10,11,Snow Drift,C,6649,D
463,36,6,8,12,Snow Drift,C,6670,C
463,36,7,9,15,Snow Drift,D,6687,D
463,36,8,6,11,Snow Drift,C,6700,D
463,36,9,0,13,Prisoner's Dilemma,D,6708,D
463,36,10,8,14,Snow Drift,D,6737,C
463,36,11,8,13,Snow Drift,D,6745,D
463,36,12,10,8,Harmony,C,6770,C
463,36,13,5,9,border Harmony/Stag-Hunt,C,6784,C
463,36,14,2,5,Stag-Hunt,C,6802,C
463,36,15,10,5,Harmony,C,6805,C
464,36,1,10,5,Harmony,C,6594,D
464,36,2,2,13,Prisoner's Dilemma,D,6608,D
464,36,3,8,11,Snow Drift,D,6618,C
464,36,4,8,13,Snow Drift,C,6641,C
464,36,5,7,5,Harmony,D,6652,C
464,36,6,5,12,border Snow Drift/Prisoner's Dilemma,C,6671,D
464,36,7,7,9,Harmony,C,Dummy,C
464,36,8,5,7,border Harmony/Stag-Hunt,D,6694,C
464,36,9,7,13,Snow Drift,D,6721,C
464,36,10,4,6,Stag-Hunt,D,6734,D
464,36,11,3,8,Stag-Hunt,D,6739,D
464,36,12,5,5,border Harmony/Stag-Hunt,C,Dummy,D
464,36,13,6,15,Snow Drift,C,6778,D
464,36,14,1,12,Prisoner's Dilemma,C,6788,C
464,36,15,3,14,Prisoner's Dilemma,D,6803,C
465,36,1,8,10,border Harmony/Snow Drift,D,6581,C
465,36,2,5,13,border Snow Drift/Prisoner's Dilemma,D,6595,D
465,36,3,10,10,border Harmony/Snow Drift,C,6625,C
465,36,4,0,11,Prisoner's Dilemma,C,6628,C
465,36,5,10,8,Harmony,D,6657,C
465,36,6,8,12,Snow Drift,C,6669,C
465,36,7,7,14,Snow Drift,C,6678,D
465,36,8,6,11,Snow Drift,D,6699,C
465,36,9,4,12,Prisoner's Dilemma,D,6717,D
465,36,10,7,14,Snow Drift,D,6732,D
465,36,11,4,14,Prisoner's Dilemma,C,6747,D
465,36,12,7,13,Snow Drift,C,6767,D
465,36,13,9,11,Snow Drift,D,6772,C
465,36,14,3,6,Stag-Hunt,C,6792,D
465,36,15,2,6,Stag-Hunt,C,6816,C
466,36,1,10,8,Harmony,C,6580,C
466,36,2,5,5,border Harmony/Stag-Hunt,C,6605,C
466,36,3,2,13,Prisoner's Dilemma,C,6614,D
466,36,4,5,13,border Snow Drift/Prisoner's Dilemma,C,Dummy,D
466,36,5,1,13,Prisoner's Dilemma,C,6647,D
466,36,6,5,12,border Snow Drift/Prisoner's Dilemma,D,6672,C
466,36,7,6,12,Snow Drift,D,6676,D
466,36,8,4,10,border Stag-Hunt/Prisoner's Dilemma,C,Dummy,D
466,36,9,4,12,Prisoner's Dilemma,D,6718,D
466,36,10,0,5,Stag-Hunt,D,Dummy,C
466,36,11,6,6,Harmony,C,6754,C
466,36,12,0,8,Stag-Hunt,D,6764,C
466,36,13,7,15,Snow Drift,D,6785,D
466,36,14,2,5,Stag-Hunt,C,6801,C
466,36,15,3,14,Prisoner's Dilemma,C,6804,D
467,37,1,8,15,Snow Drift,D,6820,D
467,37,2,6,10,border Harmony/Snow Drift,C,6834,D
467,37,3,6,12,Snow Drift,C,6852,D
467,37,4,3,13,Prisoner's Dilemma,D,6866,D
467,37,5,9,11,Snow Drift,C,6871,C
467,37,6,1,6,Stag-Hunt,C,6886,D
467,37,7,8,11,Snow Drift,D,6898,C
467,37,8,2,14,Prisoner's Dilemma,D,6907,D
467,37,9,6,9,Harmony,C,6920,D
467,37,10,10,12,Snow Drift,D,6927,C
467,37,11,9,6,Harmony,C,6945,C
467,37,12,4,15,Prisoner's Dilemma,D,6952,D
467,37,13,8,6,Harmony,C,6969,C
467,37,14,4,15,Prisoner's Dilemma,D,6985,C
467,37,15,2,13,Prisoner's Dilemma,D,6987,D
467,37,16,10,6,Harmony,C,7004,D
467,37,17,9,8,Harmony,C,7022,C
468,37,1,5,9,border Harmony/Stag-Hunt,D,6824,C
468,37,2,0,9,Stag-Hunt,D,6841,C
468,37,3,10,7,Harmony,C,6850,C
468,37,4,7,13,Snow Drift,D,6864,D
468,37,5,8,7,Harmony,D,6877,C
468,37,6,9,11,Snow Drift,D,6890,C
468,37,7,0,8,Stag-Hunt,D,6894,C
468,37,8,7,7,Harmony,C,6906,C
468,37,9,6,13,Snow Drift,D,6924,D
468,37,10,8,9,Harmony,D,6936,D
468,37,11,6,14,Snow Drift,D,6941,D
468,37,12,7,12,Snow Drift,D,6962,D
468,37,13,9,10,border Harmony/Snow Drift,C,6964,D
468,37,14,8,12,Snow Drift,D,6980,D
468,37,15,10,12,Snow Drift,C,6998,D
468,37,16,7,15,Snow Drift,C,7010,D
468,37,17,0,6,Stag-Hunt,D,7020,D
469,37,1,8,8,Harmony,D,6827,D
469,37,2,8,12,Snow Drift,C,6836,C
469,37,3,10,7,Harmony,C,6849,C
469,37,4,3,11,Prisoner's Dilemma,D,6855,C
469,37,5,0,11,Prisoner's Dilemma,C,6875,D
469,37,6,4,13,Prisoner's Dilemma,C,6883,D
469,37,7,0,7,Stag-Hunt,C,6902,D
469,37,8,2,14,Prisoner's Dilemma,D,6908,D
469,37,9,9,9,Harmony,C,6916,C
469,37,10,10,12,Snow Drift,C,6928,D
469,37,11,4,9,Stag-Hunt,D,6949,D
469,37,12,7,9,Harmony,C,6955,D
469,37,13,4,13,Prisoner's Dilemma,C,6966,D
469,37,14,6,6,Harmony,D,6976,C
469,37,15,10,6,Harmony,C,6992,D
469,37,16,9,7,Harmony,C,7002,C
469,37,17,9,8,Harmony,C,7021,C
470,37,1,8,8,Harmony,D,6828,D
470,37,2,0,11,Prisoner's Dilemma,C,6840,C
470,37,3,7,12,Snow Drift,D,6845,D
470,37,4,7,13,Snow Drift,D,6863,D
470,37,5,3,6,Stag-Hunt,C,6870,C
470,37,6,1,6,Stag-Hunt,D,6885,C
470,37,7,0,8,Stag-Hunt,C,6893,D
470,37,8,9,6,Harmony,D,6904,C
470,37,9,6,9,Harmony,D,6921,D
470,37,10,4,7,Stag-Hunt,D,6930,D
470,37,11,10,11,Snow Drift,C,6944,C
470,37,12,7,11,Snow Drift,D,6954,C
470,37,13,8,6,Harmony,C,6970,C
470,37,14,0,13,Prisoner's Dilemma,C,6984,D
470,37,15,9,6,Harmony,C,6989,C
470,37,16,10,6,Harmony,D,7003,C
470,37,17,8,10,border Harmony/Snow Drift,C,7013,D
471,37,1,2,8,Stag-Hunt,C,6821,D
471,37,2,0,9,Stag-Hunt,C,6842,D
471,37,3,1,5,Stag-Hunt,C,6854,C
471,37,4,2,9,Stag-Hunt,C,6861,C
471,37,5,3,6,Stag-Hunt,C,6869,C
471,37,6,9,11,Snow Drift,C,6887,C
471,37,7,2,8,Stag-Hunt,D,6896,D
471,37,8,4,8,Stag-Hunt,D,6913,D
471,37,9,0,12,Prisoner's Dilemma,D,6925,D
471,37,10,4,9,Stag-Hunt,D,6932,D
471,37,11,9,6,Harmony,C,6946,C
471,37,12,8,14,Snow Drift,D,6960,D
471,37,13,8,10,border Harmony/Snow Drift,D,6968,D
471,37,14,5,15,border Snow Drift/Prisoner's Dilemma,D,6981,D
471,37,15,10,12,Snow Drift,C,6993,D
471,37,16,2,15,Prisoner's Dilemma,D,6999,D
471,37,17,8,10,border Harmony/Snow Drift,D,7014,C
472,37,1,8,15,Snow Drift,D,6819,D
472,37,2,0,11,Prisoner's Dilemma,C,6839,C
472,37,3,7,12,Snow Drift,D,6846,D
472,37,4,10,8,Harmony,C,6860,D
472,37,5,8,15,Snow Drift,C,6874,D
472,37,6,9,11,Snow Drift,C,6889,D
472,37,7,4,11,Prisoner's Dilemma,C,6899,D
472,37,8,1,11,Prisoner's Dilemma,D,6912,D
472,37,9,1,15,Prisoner's Dilemma,D,6918,D
472,37,10,1,14,Prisoner's Dilemma,C,6937,C
472,37,11,3,12,Prisoner's Dilemma,D,6940,D
472,37,12,5,14,border Snow Drift/Prisoner's Dilemma,C,6958,D
472,37,13,9,5,Harmony,C,6971,C
472,37,14,1,15,Prisoner's Dilemma,C,6978,D
472,37,15,8,6,Harmony,C,6995,C
472,37,16,7,9,Harmony,C,7006,D
472,37,17,0,6,Stag-Hunt,D,7019,D
473,37,1,7,7,Harmony,C,6826,C
473,37,2,10,6,Harmony,D,6837,C
473,37,3,6,12,Snow Drift,D,6851,C
473,37,4,10,8,Harmony,D,6859,C
473,37,5,9,11,Snow Drift,C,6872,C
473,37,6,9,5,Harmony,C,6880,C
473,37,7,9,6,Harmony,D,6892,C
473,37,8,5,11,border Snow Drift/Prisoner's Dilemma,C,6909,D
473,37,9,6,13,Snow Drift,D,6923,D
473,37,10,1,14,Prisoner's Dilemma,C,6938,C
473,37,11,10,11,Snow Drift,C,6943,C
473,37,12,7,11,Snow Drift,C,6953,D
473,37,13,9,5,Harmony,C,6972,C
473,37,14,4,15,Prisoner's Dilemma,C,6986,D
473,37,15,10,6,Harmony,D,6991,C
473,37,16,9,7,Harmony,C,7001,C
473,37,17,6,5,Harmony,C,7018,C
474,37,1,2,8,Stag-Hunt,D,6822,C
474,37,2,6,10,border Harmony/Snow Drift,D,6833,C
474,37,3,5,10,center of the TS plane,D,6847,C
474,37,4,10,11,Snow Drift,D,6858,D
474,37,5,0,11,Prisoner's Dilemma,D,6876,C
474,37,6,4,13,Prisoner's Dilemma,D,6884,C
474,37,7,2,8,Stag-Hunt,D,6895,D
474,37,8,4,8,Stag-Hunt,D,6914,D
474,37,9,6,9,Harmony,D,6922,D
474,37,10,8,9,Harmony,D,6935,D
474,37,11,3,13,Prisoner's Dilemma,D,6947,D
474,37,12,8,14,Snow Drift,D,6959,D
474,37,13,8,10,border Harmony/Snow Drift,D,6967,D
474,37,14,1,15,Prisoner's Dilemma,D,6977,C
474,37,15,8,6,Harmony,C,6996,C
474,37,16,2,15,Prisoner's Dilemma,D,7000,D
474,37,17,1,14,Prisoner's Dilemma,D,7015,D
475,37,1,5,10,center of the TS plane,D,6829,D
475,37,2,8,12,Snow Drift,C,6835,C
475,37,3,10,9,Harmony,C,6843,C
475,37,4,3,13,Prisoner's Dilemma,D,6865,D
475,37,5,0,6,Stag-Hunt,D,6868,D
475,37,6,9,12,Snow Drift,D,6881,D
475,37,7,9,6,Harmony,C,6891,D
475,37,8,5,11,border Snow Drift/Prisoner's Dilemma,D,6910,C
475,37,9,1,15,Prisoner's Dilemma,D,6917,D
475,37,10,9,11,Snow Drift,D,6933,D
475,37,11,3,12,Prisoner's Dilemma,D,6939,D
475,37,12,5,14,border Snow Drift/Prisoner's Dilemma,D,6957,C
475,37,13,4,13,Prisoner's Dilemma,D,6965,C
475,37,14,5,15,border Snow Drift/Prisoner's Dilemma,D,6982,D
475,37,15,10,12,Snow Drift,D,6997,C
475,37,16,8,8,Harmony,C,7007,C
475,37,17,6,5,Harmony,C,7017,C
476,37,1,5,10,center of the TS plane,D,6830,D
476,37,2,10,6,Harmony,C,6838,D
476,37,3,10,9,Harmony,C,6844,C
476,37,4,2,9,Stag-Hunt,C,6862,C
476,37,5,0,6,Stag-Hunt,D,6867,D
476,37,6,9,12,Snow Drift,D,6882,D
476,37,7,4,11,Prisoner's Dilemma,D,6900,C
476,37,8,9,6,Harmony,C,6903,D
476,37,9,0,12,Prisoner's Dilemma,D,6926,D
476,37,10,9,11,Snow Drift,D,6934,D
476,37,11,4,9,Stag-Hunt,D,6950,D
476,37,12,4,15,Prisoner's Dilemma,D,6951,D
476,37,13,2,6,Stag-Hunt,D,6974,D
476,37,14,8,12,Snow Drift,D,6979,D
476,37,15,10,12,Snow Drift,D,6994,C
476,37,16,7,9,Harmony,D,7005,C
476,37,17,0,14,Prisoner's Dilemma,D,7011,D
477,37,1,5,9,border Harmony/Stag-Hunt,C,6823,D
477,37,2,8,5,Harmony,C,6831,C
477,37,3,1,5,Stag-Hunt,C,6853,C
477,37,4,10,11,Snow Drift,D,6857,D
477,37,5,8,15,Snow Drift,D,6873,C
477,37,6,9,11,Snow Drift,C,6888,C
477,37,7,8,11,Snow Drift,C,6897,D
477,37,8,7,7,Harmony,C,6905,C
477,37,9,9,9,Harmony,C,6915,C
477,37,10,4,7,Stag-Hunt,D,6929,D
477,37,11,6,14,Snow Drift,D,6942,D
477,37,12,7,9,Harmony,D,6956,C
477,37,13,9,10,border Harmony/Snow Drift,D,6963,C
477,37,14,0,13,Prisoner's Dilemma,D,6983,C
477,37,15,2,13,Prisoner's Dilemma,D,6988,D
477,37,16,8,8,Harmony,C,7008,C
477,37,17,0,14,Prisoner's Dilemma,D,7012,D
478,37,1,7,7,Harmony,C,6825,C
478,37,2,8,5,Harmony,C,6832,C
478,37,3,5,10,center of the TS plane,C,6848,D
478,37,4,3,11,Prisoner's Dilemma,C,6856,D
478,37,5,8,7,Harmony,C,6878,D
478,37,6,9,5,Harmony,C,6879,C
478,37,7,0,7,Stag-Hunt,D,6901,C
478,37,8,1,11,Prisoner's Dilemma,D,6911,D
478,37,9,6,9,Harmony,D,6919,C
478,37,10,4,9,Stag-Hunt,D,6931,D
478,37,11,3,13,Prisoner's Dilemma,D,6948,D
478,37,12,7,12,Snow Drift,D,6961,D
