User_ID,n,coop_rate,H_D,I_D;T,I_D;S,I_D;S-T,I_D;TS_quad,I_D;T_norm,I_D;S_norm,I_D;S-T_norm,I_D;Opp,phenotype_entropy,phenotype_kmeans
131,13,0.7692307692307693,0.8348381080955067,0.3581009893991658,0.5674354140487413,0.6255036834459312,0.21193679479223304,0.42894662561115204,0.6796951511272241,0.7492514744839279,-0.04090601119260895,Trustful,Trustful
132,13,0.15384615384615385,0.6748704654821854,0.40746777143542,0.25620161618303433,0.6748704654821854,0.31168988698645606,0.6037718232998832,0.3796308021865824,1.0,-0.04827192381954892,Envious,
133,13,0.7692307692307693,0.8348381080955067,0.26232310495020184,0.8348381080955067,0.6255036834459312,2.2371548889399406e-05,0.31422032895531365,1.0,0.7492514744839279,0.1920058354921066,Trustful,
134,13,0.38461538461538464,1.0167248755262976,0.7116125664277582,0.7493221814795322,1.0167248755262976,0.5374077582361885,0.6999067137601005,0.736996014867496,1.0,-0.04858797043183016,Optimist,
135,16,0.0625,0.382374286644794,0.1651095977317971,0.21229006661701388,0.1344705355022307,0.09353165849888112,0.43180099577452863,0.5551891798995898,0.35167253708967855,0.026927428889288563,Envious,Envious
136,16,0.1875,0.7412964801529259,0.13668288229915204,0.3539475712121489,0.7412964801529259,0.2227059793302818,0.18438355767041414,0.4774709993754877,1.0,0.16106217576337867,Envious,Envious
137,16,0.75,0.856362344486913,0.29892921551835583,0.46901343554613595,0.42183296666091913,0.19623043700861842,0.3490686126530451,0.5476810588012765,0.4925870098990155,-0.040587394148873135,Trustful,Optimist
138,16,0.3125,0.9411224525623375,0.7238577636493406,0.30586979247899715,0.5537735436215605,0.5184229837866563,0.7691430181891172,0.32500530791314547,0.5884181618596332,0.4188212310720749,Envious,Envious
139,16,0.3125,0.9411224525623375,0.6009540125067773,0.3836893235937804,0.9411224525623375,0.6522798244164246,0.6385502873410319,0.40769330553014915,1.0,0.3231973043459361,Envious,Envious
140,16,0.25,0.856362344486913,0.6390976555739161,0.3461096844035726,0.29892921551835583,-0.00710809399662915,0.7462935049495077,0.40416266155530606,0.3490686126530451,0.16061766515572828,Envious,Envious
141,17,0.11764705882352941,0.5649915816219103,0.24483304980491244,0.24483304980491244,0.40491231571341135,0.055463582224111074,0.43333928817501133,0.43333928817501133,0.7166696440875057,0.06372001807927907,Envious,
142,17,0.29411764705882354,0.9164132552123273,0.7563339893038283,0.411240192352585,0.551849576209243,0.059330048277024816,0.8253197834077491,0.44874972073303676,0.6021841926341222,0.001203082153365731,Envious,
143,17,0.6470588235294118,0.9790995889625321,0.10348840768147749,0.3656463496787761,0.8190203230540332,-0.0015051162145276464,0.1056975294935373,0.3734516425098494,0.8365035919603222,0.01906808311155883,Undefined,Trustful
144,17,0.4117647058823529,1.019850024613141,0.057401489061030486,0.6108811984239704,0.8153656115185557,0.41999222796299795,0.05628424540442067,0.5989912081981814,0.7994956040990907,0.028520343724551145,Envious,Envious
145,6,0.16666666666666666,0.7702470083891011,0.3166890883150208,0.3166890883150208,0.7702470083891011,0.0,0.4111526365773833,0.4111526365773833,1.0,0.109170338675599,Optimist,
146,17,0.6470588235294118,0.9790995889625321,0.5856991455080913,0.28652999862310524,0.4544566440509489,0.3079728207760629,0.5982018092038078,0.2926464292837836,0.4641577314239276,-0.04176708137999385,Optimist,Trustful
147,14,0.6428571428571429,0.9918107815595227,0.3547443484526003,0.1603623827065659,0.9918107815595227,0.015109526869495515,0.3576734141716028,0.16168646851611368,1.0,-0.026446649383040866,Undefined,
148,17,0.6470588235294118,0.9790995889625321,0.41005149686486253,0.6510936776261895,0.4544566440509489,0.3348366451263026,0.41880468696688855,0.6649922898201782,0.4641577314239276,0.021619477372790352,Pessimist,Pessimist
149,17,0.17647058823529413,0.7147270241606074,0.11684216761158117,0.22664184691576583,0.3945684923436095,-0.0334611595615788,0.16347803239817807,0.3171026689272586,0.5520548111455562,0.15388840576346563,Envious,Envious
150,14,0.6428571428571429,0.9918107815595227,0.49520577832981555,0.3547443484526003,0.21188720559545748,-0.043548543884387225,0.49929461096516237,0.3576734141716028,0.2136367233902077,-0.026446649383040866,Undefined,Trustful
